"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Well looked after in the Marriott","5","2025-11","2025-11-07","A hotel full of lovely staff, who made me feel very welcome. Travelling on my own, it didn’t feel like it.

I eat in Bidri for authentic Hyderabad biriyani which was excellent. I had breakfast and one evening meal in Okra and I was extremely well looked after.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1038142314-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,,,,,"0","12","www.tripadvisor.com/Profile/Quest17516491006","Philip Webb-Bourne","4BB205A4A8749FBB313AD2CC52B63FA9",,"186338","London, United Kingdom","London","Quest17516491006",,"General Manager","1038715026","en","2025-11-12","Amardeep Singh","Dear TripAdvisor Member,

Thank you for your thoughtful review. We are delighted to hear that you felt so well cared for during your stay it’s especially heartening to know we could make you feel at home while travelling solo. Your kind words about our team, as well as your dining experiences at Bidri and Okra, are truly appreciated. We are pleased that the biryani and service lived up to your expectations. We look forward to welcoming you back for another memorable visit.

Warm regards,
Amardeep Singh
General Manager
Hyderabad Marriott Hotel and Convention Centre
","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"A modern property with an old world charm","5","2025-11","2025-11-04","I stayed at Mariott hotel and convention centre , Hyderabad in late october. Was visiting for a business meeting and on my third visit to the property. The property lives upto its reputation of being a five star property with an old world charm and moderm amenities. The imposing facade and cemtral location makes it a sort of landmark in the city. 
As expected, the front desk, housekeeping and restuarant  is manned by very professional and cordial staff. Special mention to Mr Prakash Vohra for making my reservation possible at a short notice. Speaks well about thier efforts to accomodate and nuture loyal customers.
All in all, a pleasant stay at Mariott. Will come back again.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1037788850-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1080","825627901","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/36/14/fd/caption.jpg","1080","4","181","www.tripadvisor.com/Profile/PiyushG204","Piyush Gaur","0193D04574633CE5D5AC6AE048A1D85E",,"304551","New Delhi, India","New Delhi","PiyushG204",,"General Manager","1038446518","en","2025-11-10","Amardeep Singh","Dear TripAdvisor Member,

Thank you for choosing to stay with us once again and for sharing such a thoughtful and encouraging review. We are truly delighted to know that your experience at Hyderabad Marriott Hotel and Convention Centre continues to meet your expectations.

Your kind words about our team, especially Mr Prakash Vohra, have been shared with them and will serve as a great source of motivation. We take immense pride in offering a blend of heritage charm and modern comfort, and it is heartening to know that this resonates with you.

We value your loyalty and look forward to welcoming you back for many more memorable stays.

Warm regards,
Amardeep Singh
General Manager
Hyderabad Marriott Hotel and Convention Centre
","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"World class experience","5","2025-09","2025-09-15","I always prefer staying at Marriott properties during my business travel. I have always had a wonderful experience with the quality of service and hospitality. Like many other properties around the world, I'd rate this property very high due to the food quality, cleanliness, the diligence shown by the staff and almost every other aspect I can think of. I'd recommend staying at this property to all travelers to Hyderabad, business or personal.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1030523228-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1200","452388198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","1200","0","1","www.tripadvisor.com/Profile/chirantand2025","Chirantan D","788362BAF0CB1F0788E1DE658B24FB73",,,,,"chirantand2025",,"General Manager","1032946504","en","2025-10-01","Amardeep  Singh","Dear TripAdvisor Member,

Thank you so much for taking the time to share such a wonderful feedback. We are truly delighted to know that your stay with us lived up to the high standards of expectations you have had from Marriott properties.

It gives us immense pleasure to hear that you enjoyed the food quality, cleanliness, and hospitality of our team. Your kind words of appreciation mean a lot to us and will surely motivate the entire team to continue delivering world class experiences to all our guests.

We are grateful for your recommendation and look forward to welcoming you back to our hotel whenever your travels bring you back to Hyderabad again.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Fantastic experience.","5","2025-09","2025-09-14","Amazing experience it was, right from the check-in I enjoyed a lot. Staff were very brilliant. Specially aryan,prakash from front desk really helped us a lot and guided us in every step. They  are absolutely one of the best staff. Not to forget the food prepared by chef satish was benchmark. The best chef in the town. If someone looking to have the best food do try this hotel  and taste the delicious food prepared by chef satish. Would love to visit again and again with family and friends","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1030329673-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1200","452391715","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","1200","0","12","www.tripadvisor.com/Profile/Gopichand_19","Gopi chand","F2441FEA14188A706E69970D31256E52",,,,,"Gopichand_19",,"General Manager","1032946677","en","2025-10-01","Amardeep  Singh","Dear TripAdvisor Member,

Thank you for taking the time to share such a heartfelt review. It brings us great joy to know that your recent stay with us was filled with warmth, seamless service, and memorable moments.

Your appreciation for Aryan and Prakash at the front desk, and for Chef Satish’s culinary creations, means a lot to us. We are delighted that their dedication, guidance, and personalized care left such a lasting impression. Your kind words will be a great source of encouragement for the entire team as we continue striving to create experiences that are both meaningful and memorable. 

We sincerely look forward to welcoming you and your loved ones back again soon.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre
","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"A Perfect Family Getaway at Marriott Hyderabad","5","2025-08","2025-09-12","We had a wonderful 5-day stay at Marriott Hyderabad with the family. The hotel’s central location made it incredibly convenient to explore the city and visit nearby attractions without any hassle. The rooms were comfortable and spacious, providing a relaxing environment after a day of sightseeing. The kids absolutely loved the food options available, and there were plenty of choices to suit everyone’s tastes. The staff was attentive and made us feel welcome throughout our stay. Overall, it was a fantastic experience, and the entire family enjoyed the excellent service, delicious meals, and the ease of traveling around Hyderabad from such a prime location.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1030003390-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1200","452387558","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","1200","0","2","www.tripadvisor.com/Profile/Shabbir_A_Siddiqui","Shabbir A","EBE4354649C0A29DE626028B7C24A822",,"304554","Mumbai, India","Mumbai","Shabbir_A_Siddiqui",,"General Manager","1032947249","en","2025-10-01","Amardeep  Singh","Dear TripAdvisor Member,

Thank you for taking the time to share such a wonderful review of your family getaway with us. We are truly delighted to know that you and your family created such memorable moments during your stay with us.

It brings us great joy to hear that our central location allowed you to explore the city with ease, while the comfort of our spacious rooms offered a relaxing retreat after your adventures. We are especially pleased that the dining experiences catered to each member of your family, and that the variety of options delighted your children as well.

Your recognition of our team’s attentive service is sincerely valued. At Marriott Hyderabad Hotel and Convention Centre, we remain dedicated to ensure that every aspect of a guest’s stay reflects both excellence and care.

We look forward to the pleasure of welcoming you and your family back for another enriching and enjoyable experience with us soon.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Spoiled food and worst service","1","2025-09","2025-09-02","I stayed at the Hyderabad Marriott Convention Centre for two nights and experienced some of the worst service I've ever encountered at a hotel in India.

If you're looking to dine on spoiled food or deal with subpar hospitality, I’d recommend trying OKRA at this hotel—sadly, that’s the kind of experience they deliver. If you request anything, the waiters will either make you wait 10-15 minutes or tell you to get it yourself. At times, the head chef will show up after 20 minutes just to say ""no"" to your request.

When I raised a complaint about the spoiled food, the staff was dismissive and reluctant to address the issue. Honestly, it was a frustrating stay, and I won’t be returning. Attached is the pic for reference....thank you for attention to this post!","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1028262649-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1200","452390416","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","1200","0","2","www.tripadvisor.com/Profile/Quest38038900706","Quest38038900706","6104D6982E6060536EBCD64E8C9A071C",,,,,"Quest38038900706",,"General Manager","1029352087","en","2025-09-08","Amardeep Singh","Dear Quest38038900706,

Thank you for taking the time to share your recent experience with us. I sincerely regret to learn about the disappointment you faced during your stay at Hyderabad Marriott Hotel & Convention Centre. What you described with the food quality, delay in service, and the way your concerns were handled falls well below the standards we are committed to delivering.

Please accept my heartfelt apologies for the inconvenience caused. Your feedback has been taken very seriously, and we are already addressing the concerns raised with our culinary and service teams. Corrective actions are being put in place to ensure that such lapses do not recur.

We truly value your patronage, and it is our hope to have the opportunity to restore your confidence in us during a future visit. Should you decide to give us another chance, I would be personally delighted to ensure your stay is comfortable and seamless.

Best Regards

Amardeep Singh

Multi Property General Manager ","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Comfortable stay with warm hospitality","5","2025-08","2025-08-21","Wonderful experience and very comfortable stay. Yes had problem with bathroom door but it was attended so promptly. All staff so courteous willing to make your stay very comfortable. Both day breakfast time was great and and they tried to make every thing possible for Jain food ( Our food restrictions) Special mention of Mr Satish and Ms Tamosha for there efforts to make our breakfast comfortable.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1025856345-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1428","595785189","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/82/f5/e5/surenmehta.jpg","1428","107","271","www.tripadvisor.com/Profile/surenmehta","surenmehta","89B202D9036FC8D369E9942E68A26388",,"304554","Mumbai, India","Mumbai","surenmehta",,"General Manager","1033826118","en","2025-10-07","Amardeep Singh","Dear TripAdvisor Member

Thank you for taking the time to share such a wonderful review. It brings us immense joy to know that your stay with us was comfortable, memorable exceeded all your expectations.

We are delighted that our efforts to accommodate your dietary requirements, particularly with the Jain food options, provided a special touch to your stay. Special thanks to Mr. Satish and Ms. Tamosha for their exceptional service, ensuring your breakfast experience was truly special. It’s wonderful to hear that every aspect of your stay resonated so warmly.

Our team is truly grateful for your kind words. We look forward to welcoming you back for another relaxing stay with us, where you can once again experience the warmth and comfort that we have to offer.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre
","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Mclub lounge at Marriott is wonderful","5","2025-08","2025-08-20","The Mclub executive lounge at Marriott is one if the best lounges we have visited . The Ambiance is nice with a beautiful view. Enjoyed the cuisine prepared by Chef Shubuodeet, Nisha, Santosh and team. The food was excellent - with mix of Mediterranean, Western and Indian offerings - offering a very generous spread by lounge standards . The service was wonderful with Nandu, Renne, Udi, Mimi and Roastin who waited on us over the last five days ensuring we were taken care very well. Definitely a must do as part of the bookings .","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1025712891-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,,,,,"0","2","www.tripadvisor.com/Profile/NorthStar59687444533","AT","E719E3244C62ED412BB29B77DE05DEDE",,"304554","Mumbai, India","Mumbai","NorthStar59687444533",,"General Manager","1033826207","en","2025-10-07","Amardeep Singh","Dear TripAdvisor Member,

Thank you for sharing your wonderful review of our M Club lounge. We're thrilled to hear that your experience with us was exceptional, and the beautiful view and ambiance were highlights of your stay. Our team takes great pride in creating a warm and inviting atmosphere, and we're delighted that you enjoyed the culinary offerings prepared by Chef Shubuodeet, Nisha, Santosh, and team.

The diverse range of flavors and dishes clearly resonated with you, and we're grateful for your kind words about our team members - Nandu, Renne, Udi, Mimi, and Roastin - who ensured that your stay with us was nothing short of excellent. Their dedication to delivering exceptional service is the cornerstone of our hospitality, and we're grateful they were able to make a positive impact on your visit.

Our team is truly grateful for your feedback and for recognizing the efforts of our staff. We look forward to welcoming you back again soon.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre
","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Amazing Stay at Hyderabad Marriott","5","2025-08","2025-08-18","My experience at the Hyderabad Marriott Hotel & Convention Centre has consistently exceeded expectations—from the quality of service to the ambiance and hospitality. A special shout-out to Prakash Vohra, the Guest Relations Manager, whose attention to detail, warmth, and professionalism truly elevate the guest experience. He goes above and beyond to ensure every stay feels personal and memorable. His presence is a key reason why I’d confidently recommend this property to both friends and business associates.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1025094935-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1200","452391608","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","1200","0","3","www.tripadvisor.com/Profile/Kowlurir","Radhakrishna Kowluri","7D0D1F00306682D4CFAA21BCCFF11A9D",,,,,"Kowlurir",,"General Manager","1033826313","en","2025-10-07","Amardeep Singh","Dear TripAdvisor Member,

Thank you for sharing your wonderful review of your stay at the Hyderabad Marriott Hotel & Convention Centre. It brings us immense joy to know that your experience with us has consistently exceeded expectations, from the quality of service to the ambiance and hospitality. We're thrilled to hear that every aspect of your stay resonated with you and left a lasting impression.

We're delighted to hear that Prakash Vohra, our Guest Relations Manager, made a significant impact on your stay. His dedication to providing personalized service and attention to detail is truly reflective of our hotel's commitment to exceptional hospitality.

At the Hyderabad Marriott Hotel & Convention Centre, we take great pride in providing memorable experiences. We're honored that you would recommend our property to your friends and business associates, and we look forward to welcoming you back soon to experience our hospitality once again.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Very pleasant","4","2025-07","2025-08-16","Mr. Parkash Vohra is a very lively and cheerful person who always brings a smile to everyone’s face whenever you meet him at the Front Office. He is extremely courteous, attentive, and goes out of his way to make things happen for you. An amazing colleague to have, he strengthens your team and is truly the backbone who helps keep your property standards at one of the highest levels. His positive attitude and warm approach make every interaction pleasant and memorable.","https://www.tripadvisor.com/ShowUserReviews-g297586-d620076-r1024793629-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangan.html",,"1200","452390812","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","1200","0","3","www.tripadvisor.com/Profile/prashmh","prashmh","07318CEDD68AD66921F24F0F72A76F3C",,"186534","Glasgow, United Kingdom","Glasgow","prashmh",,"General Manager","1033826388","en","2025-10-07","Amardeep Singh","Dear TripAdvisor Member,

Thank you for taking the time to share such wonderful feedback about Prakash Vohra. It brings us immense joy to know that his positive attitude, warm approach, and exceptional service have made a lasting impression on you. His dedication to delivering outstanding hospitality and ensuring a pleasant experience for everyone is truly valued and appreciated.

We're delighted to know that Prakash's cheerful demeanor and courtesy have contributed to a positive and welcoming environment. His commitment to excellence is a testament to our team's hard work and dedication to providing exceptional service. We're grateful to have him as a part of our team and appreciate his contributions to maintaining our property's high standards.

Warm regards,
Amardeep Singh
General Manager 
Hyderabad Marriott Hotel and Convention Centre
","Tank Bund Road, Opposite Hussain Sagar Lake Opposite Hussain Sagar Lake, Hyderabad 500080 India","Hyderabad","India","500080","Telangana","Tank Bund Road, Opposite Hussain Sagar Lake","Opposite Hussain Sagar Lake","620076","17.423943","Hyderabad, Hyderabad District, Telangana","78.48766","Hyderabad Marriott Hotel & Convention Centre","2176","4.4","70","69","197","490","1350","https://www.tripadvisor.com/Hotel_Review-g297586-d620076-Reviews-Hyderabad_Marriott_Hotel_Convention_Centre-Hyderabad_Hyderabad_District_Telangana.html","https://www.marriott.com/en-us/hotels/hydmc-hyderabad-marriott-hotel-and-convention-centre/overview/"
"Excellent place to stay","5","2025-11","2025-11-09","Excellent place to stay and location,rooms r very clean and modern, great breakfast as well, we really enjoyed our stay.will definitely come again to this place","https://www.tripadvisor.com/ShowUserReviews-g297586-d583459-r1038421135-Katriya_Hotel_Towers-Hyderabad_Hyderabad_District_Telangana.html",,"1200","452388198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","1200","0","1","www.tripadvisor.com/Profile/pusan2025","pusa n","4602CD0AD6FAF93DF2F38C695D4EF509",,,,,"pusan2025",,"Owner","1038804519","en","2025-11-12","IT Manager Katriya Hotel","Dear Pusa N,

Namaste!

Thank you so much for your wonderful 5-star review! We’re delighted to hear that you had an excellent stay and enjoyed our clean, modern rooms, prime location, and delicious breakfast. Your appreciation truly motivates our team to continue delivering great experiences to all our guests.

We look forward to welcoming you again soon for another comfortable and memorable stay at Katriya Hotel and Towers.

Warm regards,
General Manager
Katriya Hotel and Towers","8 Raj Bhavan Road Somajiguda, Hyderabad 500082 India","Hyderabad","India","500082","Telangana","8 Raj Bhavan Road","Somajiguda","583459","17.42478","Hyderabad, Hyderabad District, Telangana","78.459526","Katriya Hotel & Towers","981","3.3","234","82","138","211","316","https://www.tripadvisor.com/Hotel_Review-g297586-d583459-Reviews-Katriya_Hotel_Towers-Hyderabad_Hyderabad_District_Telangana.html","http://www.katriyahotel.com/index.html"
